game_ended,height,width,frame_num,score,num_balls,ball_coordinates,paddle_height,paddle_top_coordinate
False,39,75,420,5,2,"[(38, 10), (16, 12)]",8,"(1, 14)"
False,39,75,421,5,2,"[(39, 10), (18, 12)]",8,"(1, 14)"
False,39,75,422,5,2,"[(40, 11), (20, 12)]",8,"(1, 14)"
False,39,75,423,5,2,"[(41, 11), (21, 12)]",8,"(1, 14)"
False,39,75,424,5,2,"[(23, 11), (42, 11)]",8,"(1, 14)"
False,39,75,425,5,2,"[(25, 11), (43, 11)]",8,"(1, 14)"
False,39,75,426,5,2,"[(26, 11), (44, 12)]",8,"(1, 14)"
False,39,75,427,5,2,"[(28, 11), (45, 12)]",8,"(1, 14)"
False,39,75,428,5,2,"[(30, 10), (45, 12)]",8,"(1, 14)"
False,39,75,429,5,2,"[(31, 10), (46, 13)]",8,"(1, 14)"
False,39,75,430,5,2,"[(33, 10), (47, 13)]",8,"(1, 14)"
False,39,75,431,5,2,"[(35, 10), (48, 13)]",8,"(1, 14)"
False,39,75,432,5,2,"[(37, 10), (49, 14)]",8,"(1, 14)"
False,39,75,433,5,2,"[(38, 10), (50, 14)]",8,"(1, 14)"
False,39,75,434,5,2,"[(40, 10), (51, 15)]",8,"(1, 14)"
False,39,75,435,5,2,"[(42, 10), (52, 15)]",8,"(1, 14)"
False,39,75,436,5,2,"[(43, 10), (53, 16)]",8,"(1, 14)"
False,39,75,437,5,2,"[(45, 10), (54, 16)]",8,"(1, 14)"
False,39,75,438,5,2,"[(47, 10), (54, 17)]",8,"(1, 14)"
False,39,75,439,5,2,"[(48, 10), (55, 17)]",8,"(1, 14)"
False,39,75,440,5,2,"[(50, 10), (56, 18)]",8,"(1, 14)"
False,39,75,441,5,2,"[(52, 10), (57, 18)]",8,"(1, 14)"
False,39,75,442,5,2,"[(54, 10), (58, 19)]",8,"(1, 14)"
False,39,75,443,5,2,"[(55, 10), (59, 20)]",8,"(1, 14)"
False,39,75,444,5,2,"[(57, 10), (60, 20)]",8,"(1, 14)"
False,39,75,445,5,2,"[(59, 10), (61, 21)]",8,"(1, 14)"
False,39,75,446,5,2,"[(60, 10), (62, 22)]",8,"(1, 14)"
False,39,75,447,5,2,"[(62, 10), (63, 22)]",8,"(1, 14)"
False,39,75,448,5,2,"[(64, 11), (63, 23)]",8,"(1, 14)"
False,39,75,449,5,2,"[(65, 11), (64, 24)]",8,"(1, 14)"
False,39,75,450,5,2,"[(67, 11), (65, 24)]",8,"(1, 14)"
False,39,75,451,5,2,"[(69, 11), (66, 25)]",8,"(1, 14)"
False,39,75,452,5,2,"[(71, 12), (67, 26)]",8,"(1, 14)"
False,39,75,453,5,2,"[(72, 12), (68, 27)]",8,"(1, 14)"
False,39,75,454,5,2,"[(74, 12), (69, 28)]",8,"(1, 14)"
False,39,75,455,5,2,"[(73, 13), (70, 29)]",8,"(1, 14)"
False,39,75,456,5,2,"[(72, 13), (71, 29)]",8,"(1, 14)"
False,39,75,457,5,2,"[(70, 13), (72, 30)]",8,"(1, 14)"
False,39,75,458,5,2,"[(68, 14), (72, 31)]",8,"(1, 14)"
False,39,75,459,5,2,"[(67, 14), (73, 32)]",8,"(1, 14)"
False,39,75,460,5,2,"[(65, 15), (74, 33)]",8,"(1, 14)"
False,39,75,461,5,2,"[(63, 15), (74, 34)]",8,"(1, 14)"
False,39,75,462,5,2,"[(61, 16), (73, 35)]",8,"(1, 14)"
False,39,75,463,5,2,"[(60, 16), (72, 36)]",8,"(1, 14)"
False,39,75,464,5,2,"[(58, 17), (71, 37)]",8,"(1, 14)"
False,39,75,465,5,2,"[(56, 17), (70, 38)]",8,"(1, 14)"
False,39,75,466,5,2,"[(55, 18), (69, 39)]",8,"(1, 14)"
False,39,75,467,5,2,"[(53, 18), (68, 39)]",8,"(1, 14)"
False,39,75,468,5,2,"[(51, 19), (68, 37)]",8,"(1, 14)"
False,39,75,469,5,2,"[(50, 20), (67, 36)]",8,"(1, 14)"
False,39,75,470,5,2,"[(48, 20), (66, 35)]",8,"(1, 14)"
False,39,75,471,5,2,"[(46, 21), (65, 34)]",8,"(1, 14)"
False,39,75,472,5,2,"[(44, 22), (64, 33)]",8,"(1, 14)"
False,39,75,473,5,2,"[(43, 22), (63, 32)]",8,"(1, 14)"
False,39,75,474,5,2,"[(41, 23), (62, 31)]",8,"(1, 14)"
False,39,75,475,5,2,"[(39, 24), (61, 31)]",8,"(1, 14)"
False,39,75,476,5,2,"[(38, 25), (60, 30)]",8,"(1, 14)"
False,39,75,477,5,2,"[(36, 25), (59, 29)]",8,"(1, 14)"
False,39,75,478,5,2,"[(34, 26), (59, 28)]",8,"(1, 14)"
False,39,75,479,5,2,"[(33, 27), (58, 27)]",8,"(1, 14)"
False,39,75,480,5,2,"[(57, 26), (31, 28)]",8,"(1, 14)"
False,39,75,481,5,2,"[(56, 25), (29, 29)]",8,"(1, 14)"
False,39,75,482,5,2,"[(55, 25), (27, 30)]",8,"(1, 14)"
False,39,75,483,5,2,"[(54, 24), (26, 30)]",8,"(1, 14)"
False,39,75,484,5,2,"[(53, 23), (24, 31)]",8,"(1, 14)"
False,39,75,485,5,2,"[(52, 22), (22, 32)]",8,"(1, 14)"
False,39,75,486,5,2,"[(51, 22), (21, 33)]",8,"(1, 14)"
False,39,75,487,5,2,"[(50, 21), (19, 34)]",8,"(1, 14)"
False,39,75,488,5,2,"[(50, 20), (17, 35)]",8,"(1, 14)"
False,39,75,489,5,2,"[(49, 20), (16, 36)]",8,"(1, 14)"
False,39,75,490,5,2,"[(48, 19), (14, 37)]",8,"(1, 14)"
False,39,75,491,5,2,"[(47, 18), (12, 38)]",8,"(1, 14)"
False,39,75,492,5,2,"[(46, 18), (10, 39)]",8,"(1, 14)"
False,39,75,493,5,2,"[(45, 17), (9, 38)]",8,"(1, 14)"
False,39,75,494,5,2,"[(44, 17), (7, 37)]",8,"(1, 14)"
False,39,75,495,5,2,"[(43, 16), (5, 36)]",8,"(1, 14)"
False,39,75,496,5,2,"[(42, 16), (4, 35)]",8,"(1, 14)"
False,39,75,497,5,2,"[(41, 15), (2, 34)]",8,"(1, 14)"
False,39,75,498,5,2,"[(41, 15), (1, 33)]",8,"(1, 14)"
True,39,75,499,5,4,PASS,PASS,PASS
